"source_file","source_line_start","source_line_end","routine","target","ordinal","literal","value_type","value_numeric","value_character","upstream_commit"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",12,"50.867","numeric",50.867,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",13,"DEROSA PINE OTHER (4)                 -3.80739","expression",,"DEROSA PINE OTHER (4)                 -3.80739","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",14,"1.75784","numeric",1.75784,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",15,"-3.56366","numeric",-3.56366,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",16,"55.776","numeric",55.776,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",17,"TE FIR (5)                 -2.91187","expression",,"TE FIR (5)                 -2.91187","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",18,"1.26772","numeric",1.26772,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",19,"-3.76391","numeric",-3.76391,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",20,"58.596","numeric",58.596,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",21,"ALPINE FIR (6)                 -3.11638","expression",,"ALPINE FIR (6)                 -3.11638","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",22,"1.46021","numeric",1.46021,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",23,"-2.63725","numeric",-2.63725,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",24,"105.472","numeric",105.472,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",25,"ELMANN SPRUCE (7)                 -2.26300","expression",,"ELMANN SPRUCE (7)                 -2.26300","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",26,"0.92540","numeric",0.9254,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",27,"-0.80682","numeric",-0.80682,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",28,"382.694","numeric",382.694,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",29,"GLAS FIR (8)                 -5.86345","expression",,"GLAS FIR (8)                 -5.86345","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",30,"2.98778","numeric",2.98778,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",31,"-4.12919","numeric",-4.12919,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",28,43,"R2TAP","((R2MBB(I,J),I=1,4),J=1,8)",32,"82.838","numeric",82.838,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",1,"0.69","numeric",0.69,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",2,"0.09","numeric",0.09,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",3,"GEPOLE (2)                              0.77","expression",,"GEPOLE (2)                              0.77","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",4,"0.11","numeric",0.11,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",5,"DEROSA PINE BLACK HILLS (3)                              0.75","expression",,"DEROSA PINE BLACK HILLS (3)                              0.75","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",6,"0.11","numeric",0.11,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",7,"DEROSA PINE OTHER (4)                              0.62","expression",,"DEROSA PINE OTHER (4)                              0.62","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",8,"0.13","numeric",0.13,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",9,"TE FIR (5)                              0.50","expression",,"TE FIR (5)                              0.50","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",10,"0.13","numeric",0.13,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",11,"ALPINE FIR (6)                              0.55","expression",,"ALPINE FIR (6)                              0.55","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",12,"0.09","numeric",0.09,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",13,"ELMANN SPRUCE (7)                              0.65","expression",,"ELMANN SPRUCE (7)                              0.65","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",14,"0.05","numeric",0.05,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",15,"GLAS FIR (8)                              0.72","expression",,"GLAS FIR (8)                              0.72","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",47,62,"R2TAP","((R2MBA(I,J),I=1,2),J=1,8)",16,"0.12","numeric",0.12,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",1,"EN  (1)  1.0","expression",,"EN  (1)  1.0","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",2,"0.0","numeric",0,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",3,"0.0","numeric",0,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",4,"GEPOLE (2)  1.0876","expression",,"GEPOLE (2)  1.0876","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",5,"-0.0080764","numeric",-0.0080764,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",6,"0.0","numeric",0,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",7,"DEROSA PINE BLACK HILLS (3)  1.1331","expression",,"DEROSA PINE BLACK HILLS (3)  1.1331","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",8,"-0.0095335","numeric",-0.0095335,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",9,"0.0","numeric",0,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",10,"DEROSA PINE OTHER (4)  1.1251","expression",,"DEROSA PINE OTHER (4)  1.1251","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",11,"-0.0082315","numeric",-0.0082315,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",12,"0.0","numeric",0,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",13,"TE FIR (5)  1.0","expression",,"TE FIR (5)  1.0","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",14,"0.0","numeric",0,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",15,"0.0","numeric",0,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",16,"ALPINE FIR (6)  1.0","expression",,"ALPINE FIR (6)  1.0","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",17,"0.0","numeric",0,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",18,"0.0","numeric",0,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",19,"ELMANN SPRUCE (7)  1.1263","expression",,"ELMANN SPRUCE (7)  1.1263","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",20,"-0.0080396","numeric",-0.0080396,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",21,"0.0","numeric",0,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",22,"GLAS FIR (8)  1.0","expression",,"GLAS FIR (8)  1.0","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",23,"0.0","numeric",0,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",66,82,"R2TAP","((R2CZC(I,J),I=1,3),J=1,8)",24,"0.0","numeric",0,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",1,"-0.018759","numeric",-0.018759,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",2,"0.931816","numeric",0.931816,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",3,"GEPOLE (2)                              -0.161248","expression",,"GEPOLE (2)                              -0.161248","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",4,"0.977231","numeric",0.977231,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",5,"DEROSA PINE BLACK HILLS (3)                              -0.75702","expression",,"DEROSA PINE BLACK HILLS (3)                              -0.75702","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",6,"0.961789","numeric",0.961789,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",7,"DEROSA PINE OTHER (4)                              -0.653970","expression",,"DEROSA PINE OTHER (4)                              -0.653970","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",8,"0.950056","numeric",0.950056,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",9,"TE FIR (5)                              -1.078182","expression",,"TE FIR (5)                              -1.078182","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",10,"0.969977","numeric",0.969977,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",11,"ALPINE FIR (6)                              -0.330462","expression",,"ALPINE FIR (6)                              -0.330462","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",12,"0.961494","numeric",0.961494,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",13,"ELMANN SPRUCE (7)                              -0.664774","expression",,"ELMANN SPRUCE (7)                              -0.664774","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",14,"0.995785","numeric",0.995785,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",15,"GLAS FIR (8)                              -0.710803","expression",,"GLAS FIR (8)                              -0.710803","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",90,105,"R2TAP","((EDBH(I,J),I=1,2),J=1,8)",16,"0.942278","numeric",0.942278,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",1,"0.69","numeric",0.69,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",2,"0.09","numeric",0.09,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",3,"GEPOLE (2)                              0.77","expression",,"GEPOLE (2)                              0.77","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",4,"0.11","numeric",0.11,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",5,"DEROSA PINE BLACK HILLS (3)                              0.75","expression",,"DEROSA PINE BLACK HILLS (3)                              0.75","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",6,"0.11","numeric",0.11,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",7,"DEROSA PINE OTHER (4)                              0.62","expression",,"DEROSA PINE OTHER (4)                              0.62","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",8,"0.13","numeric",0.13,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",9,"TE FIR (5)                              0.50","expression",,"TE FIR (5)                              0.50","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",10,"0.13","numeric",0.13,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",11,"ALPINE FIR (6)                              0.55","expression",,"ALPINE FIR (6)                              0.55","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",12,"0.09","numeric",0.09,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",13,"ELMANN SPRUCE (7)                              0.65","expression",,"ELMANN SPRUCE (7)                              0.65","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",14,"0.05","numeric",0.05,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",15,"GLAS FIR (8)                              0.72","expression",,"GLAS FIR (8)                              0.72","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",109,124,"R2TAP","((R23PA(I,J),I=1,2),J=1,8)",16,"0.12","numeric",0.12,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",1,"-4.29592","numeric",-4.29592,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",2,"117.934","numeric",117.934,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",3,"GEPOLE (2)                              -3.00413","expression",,"GEPOLE (2)                              -3.00413","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",4,"52.058","numeric",52.058,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",5,"DEROSA PINE BLACK HILLS (3)                              -2.40572","expression",,"DEROSA PINE BLACK HILLS (3)                              -2.40572","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",6,"50.867","numeric",50.867,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",7,"DEROSA PINE OTHER (4)                              -4.45250","expression",,"DEROSA PINE OTHER (4)                              -4.45250","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",8,"55.776","numeric",55.776,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",9,"TE FIR (5)                              -4.42031","expression",,"TE FIR (5)                              -4.42031","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",10,"58.596","numeric",58.596,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",11,"ALPINE FIR (6)                              -3.12030","expression",,"ALPINE FIR (6)                              -3.12030","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",12,"105.472","numeric",105.472,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",13,"ELMANN SPRUCE (7)                              -1.11960","expression",,"ELMANN SPRUCE (7)                              -1.11960","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",14,"382.694","numeric",382.694,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",15,"GLAS FIR (8)                              -6.62047","expression",,"GLAS FIR (8)                              -6.62047","38548071d5aa652bb90c7f111f86b427f798a1c9"
"r2tap.f",128,143,"R2TAP","((R23PB(I,J),I=1,2),J=1,8)",16,"82.838","numeric",82.838,,"38548071d5aa652bb90c7f111f86b427f798a1c9"
